popularity,original_title,vote_average,release_year,budget_adj,revenue_adj,roi,gen1,gen2,gen3,gen4,gen5,ryear_ord
0.672946,The Passion of the Christ,6.8,2004,34633361.99,706404470.6,1939.66,Drama,,,,,2000s
0.652366,Anacondas: The Hunt for the Blood Orchid,5.0,2004,23088908.0,81957424.52,254.96,Adventure,Action,Horror,Science Fiction,Thriller,2000s
0.648721,Ray,7.0,2004,46177815.99,143995745.6,211.83,Drama,,,,,2000s
0.640232,Dirty Dancing: Havana Nights,5.8,2004,28861135.0,31960839.36,10.74,Drama,Romance,,,,2000s
0.6142479999999999,Wimbledon,5.7,2004,35787807.39,47923345.52,33.91,Comedy,Romance,,,,2000s
0.6118399999999999,Taking Lives,6.0,2004,51950042.99,75582151.03,45.49,Action,Drama,Mystery,Thriller,,2000s
0.589983,The Phantom of the Opera,6.8,2004,80811177.99,178533696.2,120.93,Thriller,Drama,Romance,,,2000s
0.586936,Garden State,7.1,2004,2886113.5,30918036.92,971.27,Comedy,Drama,Romance,,,2000s
0.577759,Napoleon Dynamite,6.6,2004,461778.1599,53240824.93,11429.52,Comedy,,,,,2000s
0.5720189999999999,Exorcist: The Beginning,4.6,2004,92355631.98,90047417.69,-2.5,Horror,Mystery,Thriller,,,2000s
0.545686,Wicker Park,6.6,2004,34633361.99,15009241.34,-56.66,Drama,Mystery,Romance,Thriller,,2000s
0.530799,The Life Aquatic with Steve Zissou,7.0,2004,57722269.99,40184400.72,-30.38,Adventure,Comedy,Drama,,,2000s
0.5211210000000001,Around the World in 80 Days,5.6,2004,126988994.0,83326593.3,-34.38,Action,Adventure,Comedy,,,2000s
0.520891,Barbershop 2:  Back in Business,5.7,2004,20780017.2,75120237.8,261.5,Comedy,Drama,,,,2000s
0.49851,The Forgotten,5.4,2004,48486706.79,135734652.1,179.94,Crime,Drama,Horror,Mystery,Science Fiction,2000s
0.49419700000000005,Surviving Christmas,5.0,2004,51950042.99,17078431.17,-67.13,Comedy,Romance,,,,2000s
0.43984799999999996,Flight of the Phoenix,5.4,2004,51950042.99,24253951.2,-53.31,Action,Adventure,Drama,Thriller,,2000s
0.43374799999999997,Godsend,4.7,2004,28861135.0,34765530.98,20.46,Drama,Horror,Science Fiction,Thriller,,2000s
0.42941899999999994,It's All Gone Pete Tong,6.8,2004,2308890.8,139249.2041,-93.97,Drama,Comedy,Music,,,2000s
0.42915699999999996,Friday Night Lights,7.2,2004,34633361.99,70716616.21,104.19,Drama,,,,,2000s
0.42437600000000003,Raising Helen,5.9,2004,57722269.99,57397421.75,-0.56,Drama,Comedy,Romance,,,2000s
0.422767,She Hate Me,5.2,2004,9235563.197999999,421527.2666,-95.44,Comedy,Drama,,,,2000s
0.41941999999999996,Paparazzi,5.9,2004,23088908.0,19170446.71,-16.97,Action,Drama,Thriller,,,2000s
0.405459,Raise Your Voice,5.9,2004,17316681.0,17163733.14,-0.88,Music,Drama,Romance,,,2000s
0.383044,Vanity Fair,5.5,2004,26552244.2,18614105.61,-29.9,Drama,Romance,,,,2000s
0.372046,Deux frÃ¨res,6.8,2004,86006182.29,71774237.12,-16.55,Adventure,Drama,Family,,,2000s
0.34427800000000003,Torque,4.8,2004,46177815.99,53735043.01,16.37,Action,,,,,2000s
0.7514460000000001,Miracle,6.8,2004,32324471.19,74399051.14,130.16,Drama,History,,,,2000s
0.33355500000000005,Mindhunters,6.3,2004,31170025.79,24415168.35,-21.67,Mystery,Thriller,Crime,,,2000s
0.322152,Soul Plane,4.8,2004,18471126.4,17111589.15,-7.36,Comedy,,,,,2000s
0.313479,Club Dread,5.1,2004,9812785.898,5774137.606000001,-41.16,Comedy,Horror,,,,2000s
0.42056800000000005,Chasing Liberty,6.2,2004,26552244.2,13.8533448,-100.0,Comedy,Romance,,,,2000s
0.308525,Suspect Zero,5.1,2004,31170025.79,15007790.2,-51.85,Crime,Thriller,,,,2000s
0.302104,The Big Bounce,4.9,2004,57722269.99,7860099.227000001,-86.38,Comedy,Crime,,,,2000s
0.286541,The Heart is Deceitful Above All Things,5.6,2004,85486.68186,203359.0205,137.88,Drama,,,,,2000s
0.28644200000000003,Mr. 3000,5.1,2004,34633361.99,25167258.36,-27.33,Comedy,Drama,,,,2000s
0.28360599999999997,Connie and Carla,6.8,2004,23088908.0,13092583.75,-43.29,Comedy,,,,,2000s
0.280074,Spartan,6.2,2004,22223073.95,9365683.048,-57.86,Mystery,Action,Drama,Thriller,Crime,2000s
0.275919,Agent Cody Banks 2: Destination London,5.3,2004,30015580.4,33269956.2,10.84,Comedy,,,,,2000s
0.269855,Johnson Family Vacation,5.3,2004,13853344.8,35995048.81,159.83,Comedy,Family,,,,2000s
0.263897,Super Size Me,6.5,2004,75038.95099,32988367.35,43861.66,Documentary,Comedy,Drama,,,2000s
0.369726,A Home at the End of the World,6.4,2004,7503895.098999999,1788183.9740000002,-76.17,Romance,Drama,,,,2000s
0.252151,Little Black Book,5.2,2004,40405588.99,25438010.44,-37.04,Comedy,Romance,Drama,,,2000s
0.25087800000000005,Against the Ropes,4.8,2004,45023370.59,7635825.119,-83.04,Romance,Drama,,,,2000s
0.225831,A Dirty Shame,5.5,2004,17316681.0,2209800.133,-87.24,Comedy,,,,,2000s
0.216459,Ladder 49,6.0,2004,69266723.99,86054330.74,24.24,Drama,Action,Thriller,,,2000s
0.274886,Catch That Kid,5.2,2004,20780017.2,19282544.51,-7.21,Family,Action,Adventure,,,2000s
0.137751,Il cartaio,4.9,2004,3001558.04,1707473.233,-43.11,Horror,,,,,2000s
0.156769,Riding Giants,6.9,2004,3001558.04,3654974.1360000004,21.77,Documentary,,,,,2000s
0.154421,Mean Creek,7.3,2004,577222.6999,697219.2181,20.79,Crime,Drama,,,,2000s
0.145065,We Don't Live Here Anymore,6.4,2004,3463336.1989999996,2352234.452,-32.08,Drama,Romance,,,,2000s
0.135381,Welcome to Mooseport,4.8,2004,34633361.99,16162235.6,-53.33,Comedy,,,,,2000s
0.109123,Never Die Alone,6.1,2004,3463336.1989999996,6837780.102999999,97.43,Action,Adventure,Crime,Drama,Thriller,2000s
0.082116,Narco,5.8,2004,950406.411,950406.411,0.0,Comedy,,,,,2000s
0.001117,Born into Brothels,6.4,2004,404055.8899,4057946.002,904.3,Documentary,,,,,2000s
5.738034,The Godfather,8.3,1972,31287365.59,1277913732.0,3984.44,Drama,Crime,,,,1970s
0.9493809999999999,Deliverance,7.0,1972,10429121.86,240507830.4,2206.12,Drama,Adventure,Thriller,,,1970s
0.881814,Conquest of the Planet of the Apes,6.1,1972,9386209.676,50581241.03,438.89,Action,Science Fiction,,,,1970s
0.599109,Frenzy,6.9,1972,18250963.26,65703467.74,260.0,Crime,Drama,Mystery,Thriller,,1970s
0.41291300000000003,Pink Flamingos,6.3,1972,62574.731179999995,31287365.59,49900.0,Comedy,,,,,1970s
0.400301,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.5,1972,10429121.86,93947041.96,800.81,Comedy,,,,,1970s
0.321141,The Poseidon Adventure,7.7,1972,26072804.66,440959531.4,1591.26,Action,Adventure,,,,1970s
0.26058400000000004,The Getaway,7.2,1972,17480532.74,306783033.1,1655.0,Action,Crime,Thriller,,,1970s
5.488441000000001,The Empire Strikes Back,8.0,1980,47628661.55,1424626188.0,2891.11,Adventure,Action,Science Fiction,,,1980s
2.4320009999999996,The Shining,7.9,1980,50274698.31,116471589.4,131.67,Horror,Thriller,,,,1980s
1.636256,Airplane!,7.0,1980,9261128.635,220821131.4,2284.39,Comedy,Romance,,,,1980s
1.607219,The Blues Brothers,7.3,1980,71442992.33,304902524.0,326.78,Music,Comedy,Action,Crime,,1980s
1.392663,The Blue Lagoon,5.8,1980,11907165.39,155727481.5,1207.85,Romance,Adventure,Drama,,,1980s
1.328578,Raging Bull,7.4,1980,47628661.55,60858845.32,27.78,Drama,,,,,1980s
1.285924,Superman II,6.3,1980,142885984.7,286263354.2,100.34,Action,Adventure,Fantasy,Science Fiction,,1980s
1.24642,Friday the 13th,6.4,1980,1455320.2140000002,158112870.4,10764.47,Horror,,,,,1980s
0.9155479999999999,Flash Gordon,5.8,1980,92611286.35,71728658.46,-22.55,Science Fiction,,,,,1980s
0.8148569999999999,The Elephant Man,7.6,1980,13230183.76,68825702.12,420.22,Drama,History,,,,1980s
0.6591819999999999,The Fog,6.2,1980,2646036.753,56567928.92,2037.84,Horror,,,,,1980s
0.6422899999999999,Caddyshack,6.5,1980,15876220.52,105434890.7,564.11,Comedy,,,,,1980s
0.5901270000000001,Dressed to Kill,6.7,1980,17199238.89,84405926.38,390.75,Horror,Mystery,Thriller,,,1980s
0.5807479999999999,Used Cars,5.8,1980,21168294.02,30999169.94,46.44,Action,Comedy,,,,1980s
0.41895,Heaven's Gate,6.0,1980,116425617.1,9219667.885,-92.08,Action,Drama,History,Western,,1980s
0.341183,Altered States,6.0,1980,39690551.29,52534127.92,32.36,Mystery,Drama,Fantasy,Science Fiction,Thriller,1980s
0.283507,American Gigolo,5.8,1980,12700976.41,60180597.3,373.83,Thriller,Drama,Crime,Romance,,1980s
0.248142,Atlantic City,6.6,1980,19051464.62,33683195.84,76.8,Crime,Drama,Romance,,,1980s
0.24792399999999998,Stardust Memories,6.3,1980,26460367.53,27489683.76,3.89,Comedy,Drama,Romance,,,1980s
0.192608,Prom Night,6.4,1980,2646036.753,39151384.26,1379.62,Horror,Mystery,Thriller,,,1980s
0.074325,Battle Beyond the Stars,6.0,1980,5292073.506,29106404.28,450.0,Science Fiction,,,,,1980s
0.130304,Xanadu,5.3,1980,52920735.06,59460666.27,12.36,Fantasy,Music,Romance,,,1980s
0.128234,The Long Riders,6.0,1980,26460367.53,41794650.61,57.95,Western,History,,,,1980s
4.965391,Pirates of the Caribbean: At World's End,6.8,2007,315500574.8,1010653508.0,220.33,Adventure,Fantasy,Action,,,2000s
4.8781620000000006,Harry Potter and the Order of the Phoenix,7.2,2007,157750287.4,986688860.4,525.48,Adventure,Fantasy,Family,Mystery,,2000s
2.764535,Ratatouille,7.3,2007,157750287.4,655949692.0,315.82,Animation,Comedy,Family,Fantasy,,2000s
2.755051,The Bourne Ultimatum,7.2,2007,73616800.78,465704233.6,532.61,Action,Drama,Mystery,Thriller,,2000s
2.730114,No Country for Old Men,7.6,2007,26291714.57,180466328.8,586.4,Crime,Drama,Thriller,,,2000s
2.692916,I Am Legend,6.8,2007,157750287.4,615593163.7,290.23,Drama,Horror,Action,Thriller,Science Fiction,2000s
2.523173,National Treasure: Book of Secrets,6.0,2007,136716915.7,480994474.6,251.82,Action,Adventure,Mystery,Thriller,,2000s
2.520912,Spider-Man 3,5.8,2007,271330494.3,936901700.2,245.3,Fantasy,Action,Adventure,,,2000s
2.510571,The Mist,6.6,2007,18930034.49,60046269.21,217.2,Science Fiction,Horror,Thriller,,,2000s
2.489611,Stardust,7.0,2007,73616800.78,142564220.4,93.66,Adventure,Fantasy,Romance,Family,,2000s
2.400727,Death Proof,6.7,2007,26291714.57,26331569.65,0.15,Action,Thriller,,,,2000s
2.227384,Live Free or Die Hard,6.3,2007,115683544.1,403347991.1,248.66,Action,Thriller,,,,2000s
2.213223,Rush Hour 3,6.2,2007,147233601.6,271353876.1,84.3,Action,Comedy,Crime,Thriller,,2000s
2.1945259999999998,Into the Wild,7.7,2007,15775028.74,59161765.45,275.03,Adventure,Drama,,,,2000s
2.191408,300,7.0,2007,68358457.87,444446100.4,550.17,Action,Adventure,War,,,2000s
2.148427,Ghost Rider,5.2,2007,115683544.1,240556981.6,107.94,Thriller,Action,Fantasy,Horror,,2000s
2.148164,Juno,6.9,2007,7887514.37,243368292.5,2985.49,Comedy,Drama,Romance,,,2000s
2.089502,Bridge to Terabithia,6.9,2007,63100114.96,144695991.5,129.31,Adventure,Drama,Family,,,2000s
2.082325,Shooter,6.9,2007,64151783.54,100641524.1,56.88,Action,Drama,Mystery,Thriller,Crime,2000s
2.0663970000000003,Atonement,7.2,2007,31550057.48,135945055.2,330.89,Drama,Romance,,,,2000s
2.04262,There Will Be Blood,7.8,2007,26291714.57,80117737.45,204.73,Drama,,,,,2000s
1.946073,American Gangster,7.3,2007,105166858.3,280232907.8,166.47,Drama,Crime,,,,2000s
1.862295,Shrek the Third,5.8,2007,168266973.2,840239201.0,399.35,Fantasy,Adventure,Animation,Comedy,Family,2000s
1.846602,Sweeney Todd: The Demon Barber of Fleet Street,6.8,2007,52583429.13,159853624.6,204.0,Drama,Horror,Music,,,2000s
1.7767130000000002,Superbad,7.0,2007,21033371.65,178637114.3,749.3,Comedy,,,,,2000s
1.748315,Alvin and the Chipmunks,5.6,2007,63100114.96,380037934.7,502.28,Comedy,Music,Family,Fantasy,Animation,2000s
1.713611,Bee Movie,5.6,2007,157750287.4,302454181.2,91.73,Family,Animation,Adventure,Comedy,,2000s
1.672137,Meet the Robinsons,6.7,2007,157750287.4,178082173.0,12.89,Animation,Comedy,Family,,,2000s
1.6470169999999997,P.S. I Love You,7.0,2007,31550057.48,164938798.7,422.78,Drama,Romance,,,,2000s
1.640237,Knocked Up,6.0,2007,31550057.48,230395891.2,630.26,Comedy,Romance,Drama,,,2000s
1.591827,The Number 23,6.2,2007,31550057.48,81574582.39,158.56,Thriller,Drama,Mystery,,,2000s
1.552842,4: Rise of the Silver Surfer,5.4,2007,136716915.7,303982451.2,122.34,Adventure,Fantasy,Action,Thriller,,2000s
1.4886709999999999,Enchanted,6.6,2007,89391829.52,358080166.4,300.57,Comedy,Family,Fantasy,Romance,,2000s
1.4645549999999998,Zodiac,7.1,2007,68358457.87,89166682.0,30.44,Crime,Drama,Mystery,Thriller,,2000s
1.41435,Ocean's Thirteen,6.4,2007,89391829.52,327397706.0,266.25,Crime,Thriller,,,,2000s
1.3909049999999998,TMNT,6.0,2007,35756731.81,100548976.3,181.2,Comedy,Adventure,Fantasy,Action,Science Fiction,2000s
1.3804319999999999,The Simpsons Movie,6.9,2007,78875143.7,554301751.5,602.76,Animation,Comedy,Family,,,2000s
1.3747,Charlie Wilson's War,6.3,2007,78875143.7,125148992.5,58.67,Comedy,Drama,History,,,2000s
1.368087,28 Weeks Later,6.3,2007,15775028.74,67557549.15,328.26,Horror,Thriller,Science Fiction,,,2000s
1.352489,The Kingdom,6.4,2007,73616800.78,91136082.86,23.8,Thriller,Action,Drama,,,2000s
1.323511,Aliens vs Predator: Requiem,4.9,2007,42066743.31,43956661.16,4.49,Fantasy,Action,Science Fiction,Thriller,Horror,2000s
1.318019,Sunshine,6.8,2007,52583429.13,33672117.5,-35.96,Science Fiction,Thriller,,,,2000s
1.31484,Mr. Bean's Holiday,6.1,2007,26291714.57,241606495.3,818.95,Family,Comedy,,,,2000s
1.30813,Mr. Brooks,6.7,2007,21033371.65,43788601.36,108.19,Drama,Crime,Mystery,Thriller,,2000s
1.285301,30 Days of Night,6.1,2007,31550057.48,79407259.61,151.69,Horror,Thriller,,,,2000s
1.269498,The Golden Compass,5.7,2007,189300344.9,391467711.8,106.8,Adventure,Fantasy,,,,2000s
1.254438,Once,7.3,2007,168266.9732,21780595.85,12844.07,Drama,Music,Romance,,,2000s
1.210966,88 Minutes,5.6,2007,31550057.48,17805678.78,-43.56,Crime,Mystery,Thriller,,,2000s
1.196636,The Brave One,6.3,2007,73616800.78,73371361.32,-0.33,Crime,Drama,Thriller,,,2000s
1.180341,Disturbia,6.6,2007,21033371.65,123844633.2,488.8,Thriller,Drama,Mystery,,,2000s
1.156092,Lions for Lambs,5.7,2007,36808400.39,66482146.51,80.62,Action,Adventure,Drama,History,,2000s
1.1503889999999999,3:10 to Yuma,6.8,2007,57841772.04,73633858.85,27.3,Western,,,,,2000s
1.145815,August Rush,6.9,2007,26291714.57,69538457.36,164.49,Drama,,,,,2000s
1.142781,Awake,6.3,2007,90443498.11,15116500.16,-83.29,Thriller,Crime,Mystery,,,2000s
1.13351,War,5.9,2007,26291714.57,42542773.73,61.81,Action,Thriller,Crime,,,2000s
1.120442,Paranormal Activity,6.1,2007,15775.02874,203346220.1,1288938.67,Horror,Mystery,,,,2000s
1.109374,Evan Almighty,5.2,2007,184042002.0,181938664.8,-1.14,Fantasy,Comedy,Family,,,2000s
1.09781,I Now Pronounce You Chuck & Larry,5.9,2007,89391829.52,195686301.6,118.91,Comedy,Romance,,,,2000s
1.0681260000000001,Next,5.9,2007,73616800.78,19151950.23,-73.98,Action,Science Fiction,Thriller,,,2000s
1.0528309999999999,Premonition,5.9,2007,21033371.65,88494579.54,320.73,Fantasy,Drama,Mystery,,,2000s
1.049862,Saw IV,5.8,2007,10516685.83,146552786.0,1293.53,Horror,Thriller,Crime,,,2000s
1.0310110000000001,Fred Claus,5.5,2007,105166858.3,102893517.8,-2.16,Action,Comedy,Drama,,,2000s
1.019152,Hairspray,6.4,2007,52583429.13,95123431.71,80.9,Comedy,Music,Romance,,,2000s
0.993908,Shoot 'Em Up,6.2,2007,41015074.72,28206425.51,-31.23,Action,Thriller,Comedy,Crime,,2000s
0.992072,Eastern Promises,7.0,2007,54160932.01,57959933.32,7.01,Thriller,Crime,Mystery,,,2000s
0.969354,Beowulf,5.4,2007,73616800.78,205849271.3,179.62,Animation,Fantasy,,,,2000s
0.9473530000000001,No Reservations,6.0,2007,29446720.31,97385615.0,230.72,Comedy,,,,,2000s
0.9246549999999999,The Heartbreak Kid,5.6,2007,63100114.96,134368171.7,112.94,Comedy,,,,,2000s
0.919967,Surf's Up,5.9,2007,89391829.52,156745431.7,75.35,Animation,Comedy,Family,,,2000s
0.917818,1408,6.4,2007,26291714.57,99571558.63,278.72,Horror,Thriller,,,,2000s
0.9155139999999999,Hitman,5.9,2007,25240045.98,105130841.8,316.52,Action,Crime,Drama,Thriller,,2000s
0.911592,The Game Plan,6.0,2007,23136708.82,155521321.1,572.18,Comedy,Family,,,,2000s
0.9069379999999999,Grindhouse,6.5,2007,70461795.04,26331569.65,-62.63,Thriller,Action,Horror,,,2000s
0.9060389999999999,Run Fatboy Run,6.2,2007,10516685.83,34705063.23,230.0,Comedy,Romance,,,,2000s
0.890977,The Messengers,5.6,2007,16826697.32,1166994.5590000001,-93.06,Thriller,Drama,Horror,,,2000s
0.8905569999999999,Transformers,6.6,2007,157750287.4,746379478.4,373.14,Adventure,Science Fiction,Action,,,2000s
0.881034,The Bucket List,6.9,2007,47325086.22,184433750.6,289.72,Comedy,Drama,Adventure,,,2000s
0.8748870000000001,Hostel: Part II,5.6,2007,10727019.54,37459931.16,249.21,Horror,,,,,2000s
0.8276950000000001,The Hitcher,5.4,2007,10516685.83,26712324.16,154.0,Action,Horror,Crime,,,2000s
0.811539,I Know Who Killed Me,3.8,2007,12620022.99,10117471.38,-19.83,Crime,Horror,Mystery,Thriller,,2000s
0.809646,Halloween,5.8,2007,15775028.74,84400513.68,435.03,Horror,,,,,2000s
0.7944,Becoming Jane,6.9,2007,17352531.61,39239513.21,126.13,Drama,Romance,,,,2000s
0.773934,Funny Games,6.2,2007,15775028.74,8349062.2639999995,-47.07,Horror,Thriller,Crime,,,2000s
0.756472,Elizabeth: The Golden Age,6.4,2007,26291714.57,78073312.66,196.95,Drama,History,Romance,,,2000s
0.726521,The Invasion,5.4,2007,84133486.61,15850237.77,-81.16,Science Fiction,Thriller,,,,2000s
0.682794,Before the Devil Knows You're Dead,6.7,2007,18930034.49,26297243.19,38.92,Crime,Drama,Thriller,,,2000s
0.680581,Daddy Day Camp,4.8,2007,6310011.496,19137631.76,203.29,Comedy,Family,,,,2000s
0.67455,Waitress,6.7,2007,2103337.165,23325409.71,1008.97,Comedy,,,,,2000s
0.667454,P2,5.8,2007,8413348.661,8167510.613,-2.92,Horror,Thriller,,,,2000s
0.665367,Resident Evil: Extinction,6.0,2007,47325086.22,155350204.1,228.26,Horror,Action,Science Fiction,,,2000s
0.6638189999999999,Diary of the Dead,5.3,2007,2103337.165,5642052.609,168.24,Horror,Action,Science Fiction,,,2000s
0.653746,The Assassination of Jesse James by the Coward Robert Ford,6.9,2007,31550057.48,15471930.49,-50.96,Action,Drama,Western,,,2000s
0.6431020000000001,A Mighty Heart,6.7,2007,16826697.32,19906898.94,18.31,Drama,Thriller,,,,2000s
0.642207,Death at a Funeral,6.7,2007,9465017.243999999,48.37675479999999,-100.0,Comedy,Drama,,,,2000s
0.63935,The Reaping,5.4,2007,42066743.31,66014350.65,56.93,Horror,,,,,2000s
0.6145579999999999,Perfect Stranger,5.3,2007,63936191.48,76867099.27,20.22,Crime,Drama,Mystery,Thriller,,2000s
0.611445,KatyÅ„,6.0,2007,5468676.63,15484045.71,183.14,Drama,History,War,,,2000s
0.607023,Norbit,5.3,2007,63100114.96,100616926.7,59.46,Comedy,,,,,2000s
0.606428,Music and Lyrics,6.1,2007,42066743.31,153434683.3,264.74,Comedy,Music,Romance,,,2000s
0.59846,Rendition,5.7,2007,28920886.02,26027398.7,-10.0,Drama,Thriller,,,,2000s
0.59707,Flawless,6.6,2007,21033371.65,7171945.393999999,-65.9,Crime,Drama,Thriller,,,2000s
0.578112,In the Valley of Elah,6.2,2007,24188377.4,31068172.42,28.44,History,Drama,Thriller,Crime,Mystery,2000s
0.574488,Good Luck Chuck,5.5,2007,26291714.57,62250501.36,136.77,Comedy,Drama,Romance,,,2000s
0.57106,Epic Movie,3.4,2007,21033371.65,91353784.57,334.33,Action,Adventure,Comedy,,,2000s
0.569416,In the Land of Women,6.0,2007,10516685.83,18404200.2,75.0,Romance,Comedy,Drama,,,2000s
0.564132,Battle for Terra,6.0,2007,4206674.331,6416278.399,52.53,Science Fiction,Action,Adventure,Animation,Family,2000s
0.5514060000000001,The Nanny Diaries,6.0,2007,21033371.65,50204658.91,138.69,Comedy,Drama,Romance,,,2000s
0.54498,The Great Debaters,6.6,2007,15775028.74,31787886.02,101.51,Drama,,,,,2000s
0.54281,Freedom Writers,7.5,2007,22085040.24,43298020.06,96.05,Crime,Drama,,,,2000s
0.541086,The Invisible,5.9,2007,31550057.48,28195353.54,-10.63,Action,Adventure,Crime,Drama,Fantasy,2000s
0.522454,La terza madre,4.6,2007,3680840.039,57786.033610000006,-98.43,Horror,,,,,2000s
0.521559,We Own the Night,6.4,2007,22085040.24,57764880.35,161.56,Drama,Crime,Thriller,,,2000s
0.5058090000000001,The Kite Runner,7.3,2007,21033371.65,77062116.49,266.38,Drama,,,,,2000s
0.504782,Vacancy,5.9,2007,19981703.07,37124579.29,85.79,Horror,Thriller,,,,2000s
0.501939,Dan in Real Life,6.5,2007,26291714.57,71910846.06,173.51,Comedy,Romance,Drama,,,2000s
0.500174,Sydney White,5.9,2007,17352531.61,14323804.97,-17.45,Comedy,,,,,2000s
0.49765,Captivity,4.5,2007,17878365.9,2762523.0330000003,-84.55,Crime,Horror,Thriller,,,2000s
0.492637,License to Wed,5.1,2007,36808400.39,72888230.03,98.02,Comedy,,,,,2000s
0.490256,I Could Never Be Your Woman,5.3,2007,25240045.98,10071298.92,-60.1,Comedy,Drama,Romance,,,2000s
0.47598999999999997,Michael Clayton,6.3,2007,26291714.57,97796591.31,271.97,Drama,Mystery,Crime,,,2000s
0.475818,Lars and the Real Girl,7.0,2007,12620022.99,11877190.56,-5.89,Comedy,Romance,Drama,,,2000s
0.471104,The Water Horse,6.2,2007,47325086.22,108396998.4,129.05,Fantasy,Adventure,Family,,,2000s
0.470629,Death Sentence,6.5,2007,21033371.65,17851505.24,-15.13,Action,Crime,Drama,Thriller,,2000s
0.470193,The Death and Life of Bobby Z,5.6,2007,23136708.82,434816.5822,-98.12,Drama,Action,Thriller,Crime,,2000s
0.45154399999999995,The Lookout,6.7,2007,16826697.32,5644336.833,-66.46,Crime,Drama,Thriller,,,2000s
0.43292600000000003,Sicko,7.0,2007,9465017.243999999,25806383.19,172.65,Documentary,,,,,2000s
0.43151000000000006,Pathfinder,5.4,2007,47325086.22,32415434.54,-31.5,Action,,,,,2000s
0.431266,Gone Baby Gone,7.0,2007,19981703.07,36408449.78,82.21,Crime,Drama,Mystery,,,2000s
0.41937700000000006,Walk Hard: The Dewey Cox Story,6.5,2007,36808400.39,19263572.23,-47.67,Comedy,Music,,,,2000s
0.412761,Meet Bill,5.9,2007,5258342.913,364499.9174,-93.07,Comedy,Drama,Romance,,,2000s
